Year,Stage,stage_num,HomeTeamName,AwayTeamName,HomeTeamGoals,AwayTeamGoals,home_win,rank_diff,team1_win_rate,team2_win_rate,head_to_head,team1_avg_goals,team2_avg_goals,team1_is_host,coach_exp_diff,team1_conf,team2_conf,team1_conf_strength,team2_conf_strength,conf_strength_diff,team1_recent_form,team2_recent_form,form_diff
2002,Round of 16,2,Japan,Turkey,0,1,0,13,0.2,0.8,0.5,0.4,1.6,1,1,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.65,0.7,-0.04999999999999993
2002,Round of 16,2,Denmark,England,0,3,0,5,0.5,0.6,0.5,1.2,1.8,0,0,UEFA,UEFA,0.54,0.54,0.0,0.75,0.8,-0.050000000000000044
2002,Round of 16,2,Mexico,USA,0,2,0,-2,0.5,0.3333333333333333,0.5,1.2,1.2,0,2,CONCACAF,CONCACAF,0.38,0.38,0.0,0.75,0.45,0.3
2006,Group B,0,Sweden,Paraguay,1,0,1,-21,0.7142857142857143,0.42857142857142855,0.5,2.0,1.2,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.7,0.65,0.04999999999999993
2006,Group A,0,Costa Rica,Poland,1,2,0,44,0.25,0.4,0.5,1.25,1.0,0,0,CONCACAF,UEFA,0.38,0.54,-0.16000000000000003,0.55,0.9,-0.35
2006,Group A,0,Ecuador,Costa Rica,3,0,1,-38,0.3333333333333333,0.25,0.5,0.8,1.25,0,0,CONMEBOL,CONCACAF,0.58,0.38,0.19999999999999996,0.45,0.55,-0.10000000000000003
2006,Group A,0,Ecuador,Germany,0,3,0,24,0.3333333333333333,0.7894736842105263,0.5,0.8,2.0,0,0,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.45,0.55,-0.10000000000000003
2006,Group A,0,Germany,Costa Rica,4,2,1,-62,0.7894736842105263,0.25,0.5,2.0,1.25,1,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.55,0.55,0.0
2006,Group A,0,Germany,Poland,1,0,1,-18,0.7894736842105263,0.4,0.5,2.0,1.0,1,0,UEFA,UEFA,0.54,0.54,0.0,0.55,0.9,-0.35
2006,Group F,0,Brazil,Australia,2,0,1,-38,0.8636363636363636,0.5,0.5,2.2,1.5,0,0,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.75,0.6,0.15000000000000002
2006,Group B,0,England,Trinidad and Tobago,2,0,1,-86,0.75,0.0,0.5,1.6,0.0,0,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.8,0.55,0.25
2006,Group B,0,Paraguay,Trinidad and Tobago,2,0,1,-56,0.42857142857142855,0.0,0.5,1.2,0.0,0,1,CONMEBOL,CONCACAF,0.58,0.38,0.19999999999999996,0.65,0.55,0.09999999999999998
2006,Group C,0,Argentina,Côte d'Ivoire,2,1,1,-15,0.6666666666666666,0.5,0.5,1.2,2.0,0,1,CONMEBOL,CAF,0.58,0.34,0.23999999999999994,0.5,0.65,-0.15000000000000002
2006,Group F,0,Australia,Japan,3,1,1,-8,0.5,0.2857142857142857,0.5,1.5,0.8,0,-1,AFC,AFC,0.35,0.35,0.0,0.6,0.65,-0.050000000000000044
2006,Group C,0,Côte d'Ivoire,Serbia and Montenegro,3,2,1,-18,0.5,0.0,0.5,2.0,1.0,0,0,CAF,UEFA,0.34,0.54,-0.2,0.65,0.55,0.09999999999999998
2006,Group C,0,Argentina,Serbia and Montenegro,6,0,1,-33,0.6666666666666666,0.0,0.5,1.2,1.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.5,0.55,-0.050000000000000044
2006,Group E,0,Ghana,USA,2,1,1,-3,0.5,0.3,0.5,1.0,1.2,0,0,CAF,CONCACAF,0.34,0.38,-0.03999999999999998,0.8,0.7,0.10000000000000009
2006,Group D,0,Portugal,Mexico,2,1,1,-12,0.5,0.5555555555555556,0.5,1.2,1.4,0,-1,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.85,0.6,0.25
2006,Group D,0,Portugal,IR Iran,2,0,1,-30,0.5,0.25,0.5,1.2,0.5,0,1,UEFA,AFC,0.54,0.35,0.19000000000000006,0.85,0.75,0.09999999999999998
2006,Group E,0,Italy,Ghana,2,0,1,-26,0.7857142857142857,0.5,0.5,1.8,1.0,0,0,UEFA,CAF,0.54,0.34,0.2,0.75,0.8,-0.050000000000000044
2006,Group D,0,Angola,Portugal,0,1,0,47,0.5,0.5,0.5,1.3781362007168458,1.2,0,-1,CAF,UEFA,0.34,0.54,-0.2,0.55,0.85,-0.29999999999999993
2006,Group C,0,Serbia and Montenegro,Netherlands,0,1,0,29,0.0,0.6363636363636364,0.5,1.0,2.2,0,-1,UEFA,UEFA,0.54,0.54,0.0,0.55,0.8,-0.25
2006,Group C,0,Netherlands,Côte d'Ivoire,2,1,1,-11,0.6363636363636364,0.5,0.5,2.2,2.0,0,1,UEFA,CAF,0.54,0.34,0.2,0.8,0.65,0.15000000000000002
2006,Group D,0,Mexico,IR Iran,3,1,1,-18,0.5555555555555556,0.25,0.5,1.4,0.5,0,2,CONCACAF,AFC,0.38,0.35,0.030000000000000027,0.6,0.75,-0.15000000000000002
2006,Group B,0,England,Paraguay,1,0,1,-30,0.75,0.42857142857142855,0.5,1.6,1.2,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.8,0.65,0.15000000000000002
2006,Group A,0,Poland,Ecuador,0,2,0,-6,0.4,0.3333333333333333,0.5,1.0,0.8,0,0,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.9,0.45,0.45
2006,Group H,0,Saudi Arabia,Spain,0,1,0,52,0.2,0.7272727272727273,0.5,0.0,2.8,0,0,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.6,0.8,-0.20000000000000007
2006,Quarter-finals,3,Italy,Ukraine,3,0,1,-11,0.7857142857142857,0.6666666666666666,0.5,1.8,1.6666666666666667,0,0,UEFA,UEFA,0.54,0.54,0.0,0.75,0.75,0.0
2006,Group H,0,Ukraine,Tunisia,1,0,1,-19,0.6666666666666666,0.0,0.5,1.6666666666666667,0.0,0,0,UEFA,CAF,0.54,0.34,0.2,0.75,0.7,0.050000000000000044
2006,Group G,0,Korea Republic,Togo,2,1,1,-9,0.4444444444444444,0.0,0.5,1.4,0.0,0,1,AFC,CAF,0.35,0.34,0.009999999999999953,0.6,0.75,-0.15000000000000002
2006,Group G,0,Switzerland,Korea Republic,2,0,1,-34,0.5,0.4444444444444444,0.5,1.5,1.4,0,-1,UEFA,AFC,0.54,0.35,0.19000000000000006,0.7,0.6,0.09999999999999998
2006,Group G,0,Togo,France,0,2,0,56,0.0,0.8181818181818182,0.5,0.0,1.2,0,-3,CAF,UEFA,0.34,0.54,-0.2,0.75,0.8,-0.050000000000000044
2006,Group G,0,Togo,Switzerland,0,2,0,43,0.0,0.5,0.5,0.0,1.5,0,0,CAF,UEFA,0.34,0.54,-0.2,0.75,0.7,0.050000000000000044
2006,Group F,0,Brazil,Croatia,1,0,1,-14,0.8636363636363636,0.6,0.5,2.2,1.2,0,-2,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.75,0.7,0.050000000000000044
2006,Group H,0,Spain,Tunisia,3,1,1,-20,0.7272727272727273,0.0,0.5,2.8,0.0,0,0,UEFA,CAF,0.54,0.34,0.2,0.8,0.7,0.10000000000000009
2006,Group H,0,Spain,Ukraine,4,0,1,-1,0.7272727272727273,0.6666666666666666,0.5,2.8,1.6666666666666667,0,0,UEFA,UEFA,0.54,0.54,0.0,0.8,0.75,0.050000000000000044
2006,Quarter-finals,3,Brazil,France,0,1,0,-3,0.8636363636363636,0.8181818181818182,0.0,2.2,1.2,0,-3,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.75,0.8,-0.050000000000000044
2006,Group F,0,Japan,Brazil,1,4,0,46,0.2857142857142857,0.8636363636363636,0.5,0.8,2.2,0,1,AFC,CONMEBOL,0.35,0.58,-0.22999999999999998,0.65,0.75,-0.09999999999999998
2006,Group H,0,Saudi Arabia,Ukraine,0,4,0,51,0.2,0.6666666666666666,0.5,0.0,1.6666666666666667,0,0,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.6,0.75,-0.15000000000000002
2006,Round of 16,2,Brazil,Ghana,3,0,1,-27,0.8636363636363636,0.5,0.5,2.2,1.0,0,0,CONMEBOL,CAF,0.58,0.34,0.23999999999999994,0.75,0.8,-0.050000000000000044
2006,Round of 16,2,Argentina,Mexico,2,1,1,-17,0.6666666666666666,0.5555555555555556,0.5,1.2,1.4,0,-1,CONMEBOL,CONCACAF,0.58,0.38,0.19999999999999996,0.5,0.6,-0.09999999999999998
2006,Semi-finals,4,Portugal,France,0,1,0,4,0.5,0.8181818181818182,0.5,1.2,1.2,0,-2,UEFA,UEFA,0.54,0.54,0.0,0.85,0.8,0.04999999999999993
2006,Semi-finals,4,Germany,Italy,0,2,0,4,0.7894736842105263,0.7857142857142857,0.5,2.0,1.8,1,0,UEFA,UEFA,0.54,0.54,0.0,0.55,0.75,-0.19999999999999996
2006,Round of 16,2,Spain,France,1,3,0,8,0.7272727272727273,0.8181818181818182,0.5,2.8,1.2,0,-3,UEFA,UEFA,0.54,0.54,0.0,0.8,0.8,0.0
2006,Third place,4,Germany,Portugal,3,1,1,-2,0.7894736842105263,0.5,0.5,2.0,1.2,1,-1,UEFA,UEFA,0.54,0.54,0.0,0.55,0.85,-0.29999999999999993
2006,Round of 16,2,Italy,Australia,1,0,1,-37,0.7857142857142857,0.5,0.5,1.8,1.5,0,0,UEFA,AFC,0.54,0.35,0.19000000000000006,0.75,0.6,0.15000000000000002
2006,Round of 16,2,Germany,Sweden,2,0,1,-8,0.7894736842105263,0.7142857142857143,0.5,2.0,2.0,1,0,UEFA,UEFA,0.54,0.54,0.0,0.55,0.7,-0.1499999999999999
2006,Round of 16,2,England,Ecuador,1,0,1,-25,0.75,0.3333333333333333,0.5,1.6,0.8,0,0,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.8,0.45,0.35000000000000003
2006,Round of 16,2,Portugal,Netherlands,1,0,1,1,0.5,0.6363636363636364,0.5,1.2,2.2,0,0,UEFA,UEFA,0.54,0.54,0.0,0.85,0.8,0.04999999999999993
2010,Final,5,Netherlands,Spain,0,1,0,1,0.7222222222222222,0.7777777777777778,0.5,1.6,1.0,0,1,UEFA,UEFA,0.54,0.54,0.0,0.8,0.9,-0.09999999999999998
2010,Group A,0,France,Mexico,0,2,0,-9,0.7692307692307693,0.4166666666666667,0.5,1.4,1.2,0,1,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.75,0.8,-0.050000000000000044
2010,Group A,0,France,South Africa,1,2,0,-33,0.7692307692307693,0.25,1.0,1.4,0.75,0,3,UEFA,CAF,0.54,0.34,0.2,0.75,0.35,0.4
2010,Group A,0,Mexico,Uruguay,0,1,0,20,0.4166666666666667,0.4,0.5,1.2,1.6,0,1,CONCACAF,CONMEBOL,0.38,0.58,-0.19999999999999996,0.8,0.45,0.35000000000000003
2010,Group A,0,South Africa,Uruguay,0,3,0,44,0.25,0.4,0.5,0.75,1.6,1,-1,CAF,CONMEBOL,0.34,0.58,-0.23999999999999994,0.35,0.45,-0.10000000000000003
2010,Group B,0,Argentina,Korea Republic,4,1,1,-35,0.7058823529411765,0.4166666666666667,0.5,2.8,1.2,0,0,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.5,0.75,-0.25
2010,Group B,0,Greece,Argentina,0,2,0,6,0.2,0.7058823529411765,0.0,0.4,2.8,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.6,0.5,0.09999999999999998
2010,Group B,0,Greece,Nigeria,2,1,1,-21,0.2,0.36363636363636365,0.0,0.4,1.2,0,0,UEFA,CAF,0.54,0.34,0.2,0.6,0.65,-0.050000000000000044
2010,Group B,0,Korea Republic,Greece,2,0,1,29,0.4166666666666667,0.2,0.5,1.2,0.4,0,1,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.75,0.6,0.15000000000000002
2010,Group C,0,Algeria,Slovenia,0,1,0,18,0.0,0.0,0.5,0.0,0.5,0,0,CAF,UEFA,0.34,0.54,-0.2,0.8,0.55,0.25
2010,Group E,0,Denmark,Japan,1,3,0,-1,0.4444444444444444,0.3,0.5,1.0,1.0,0,-1,UEFA,AFC,0.54,0.35,0.19000000000000006,0.65,0.7,-0.04999999999999993
2010,Group C,0,USA,Algeria,1,0,1,-17,0.25,0.0,0.5,1.0,0.0,0,0,CONCACAF,CAF,0.38,0.34,0.03999999999999998,0.55,0.8,-0.25
2010,Group D,0,Germany,Australia,4,0,1,-23,0.7692307692307693,0.5,0.5,3.0,1.25,0,0,UEFA,AFC,0.54,0.35,0.19000000000000006,0.85,0.7,0.15000000000000002
2010,Group E,0,Japan,Cameroon,1,0,1,-8,0.3,0.14285714285714285,0.5,1.0,0.6,0,1,AFC,CAF,0.35,0.34,0.009999999999999953,0.7,0.7,0.0
2010,Group D,0,Germany,Serbia,0,1,0,-20,0.7692307692307693,0.0,0.5,3.0,0.5,0,-1,UEFA,UEFA,0.54,0.54,0.0,0.85,0.85,0.0
2010,Group D,0,Ghana,Germany,0,1,0,13,0.4,0.7692307692307693,0.5,0.8,3.0,0,0,CAF,UEFA,0.34,0.54,-0.2,0.6,0.85,-0.25
2010,Group D,0,Serbia,Ghana,0,1,0,7,0.0,0.4,0.5,0.5,0.8,0,1,UEFA,CAF,0.54,0.34,0.2,0.85,0.6,0.25
2010,Group E,0,Cameroon,Denmark,1,2,0,9,0.14285714285714285,0.4444444444444444,0.5,0.6,1.0,0,0,CAF,UEFA,0.34,0.54,-0.2,0.7,0.65,0.04999999999999993
2010,Group E,0,Cameroon,Netherlands,1,2,0,35,0.14285714285714285,0.7222222222222222,0.5,0.6,1.6,0,-1,CAF,UEFA,0.34,0.54,-0.2,0.7,0.8,-0.10000000000000009
2010,Group E,0,Netherlands,Japan,1,0,1,-27,0.7222222222222222,0.3,0.5,1.6,1.0,0,0,UEFA,AFC,0.54,0.35,0.19000000000000006,0.8,0.7,0.10000000000000009
2010,Group C,0,Slovenia,England,0,1,0,11,0.0,0.7,0.5,0.5,1.2,0,0,UEFA,UEFA,0.54,0.54,0.0,0.55,0.75,-0.19999999999999996
2010,Group B,0,Argentina,Nigeria,1,0,1,-27,0.7058823529411765,0.36363636363636365,1.0,2.8,1.2,0,1,CONMEBOL,CAF,0.58,0.34,0.23999999999999994,0.5,0.65,-0.15000000000000002
2010,Group E,0,Netherlands,Denmark,2,0,1,-26,0.7222222222222222,0.4444444444444444,0.5,1.6,1.0,0,1,UEFA,UEFA,0.54,0.54,0.0,0.8,0.65,0.15000000000000002
2010,Group D,0,Australia,Serbia,2,1,1,3,0.5,0.0,0.5,1.25,0.5,0,-1,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.7,0.85,-0.15000000000000002
2010,Group F,0,Slovakia,Italy,3,2,1,6,0.5,0.8,0.5,1.5,1.8,0,0,UEFA,UEFA,0.54,0.54,0.0,0.6,0.65,-0.050000000000000044
2010,Quarter-finals,3,Paraguay,Spain,0,1,0,23,0.3333333333333333,0.7777777777777778,0.0,0.6,1.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.35,0.9,-0.55
2010,Group G,0,Brazil,Côte d'Ivoire,3,1,1,-17,0.8846153846153846,0.25,0.5,2.8,1.5,0,0,CONMEBOL,CAF,0.58,0.34,0.23999999999999994,0.85,0.8,0.04999999999999993
2010,Group G,0,Brazil,Korea DPR,2,1,1,-104,0.8846153846153846,0.0,0.5,2.8,0.5,0,0,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.85,0.6,0.25
2010,Group G,0,Korea DPR,Côte d'Ivoire,0,3,0,87,0.0,0.25,0.5,0.5,1.5,0,0,AFC,CAF,0.35,0.34,0.009999999999999953,0.6,0.8,-0.20000000000000007
2010,Group G,0,Portugal,Korea DPR,7,0,1,-100,0.6,0.0,0.5,2.6,0.5,0,1,UEFA,AFC,0.54,0.35,0.19000000000000006,0.9,0.6,0.30000000000000004
2010,Group H,0,Chile,Spain,1,2,0,14,0.5,0.7777777777777778,0.5,1.0,1.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.8,0.9,-0.09999999999999998
2010,Group H,0,Chile,Switzerland,1,0,1,-7,0.5,0.5,0.5,1.0,1.6,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.8,0.7,0.10000000000000009
2010,Group H,0,Spain,Honduras,2,0,1,-58,0.7777777777777778,0.0,0.5,1.0,0.0,0,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.9,0.6,0.30000000000000004
2010,Group H,0,Spain,Switzerland,0,1,0,-21,0.7777777777777778,0.5,1.0,1.0,1.6,0,0,UEFA,UEFA,0.54,0.54,0.0,0.9,0.7,0.20000000000000007
2010,Match for third place,4,Uruguay,Germany,2,3,0,4,0.4,0.7692307692307693,0.5,1.6,3.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.45,0.85,-0.39999999999999997
2010,Semi-finals,4,Germany,Spain,0,1,0,2,0.7692307692307693,0.7777777777777778,0.5,3.0,1.0,0,0,UEFA,UEFA,0.54,0.54,0.0,0.85,0.9,-0.050000000000000044
2010,Group H,0,Honduras,Chile,0,1,0,44,0.0,0.5,0.5,0.0,1.0,0,-1,CONCACAF,CONMEBOL,0.38,0.58,-0.19999999999999996,0.6,0.8,-0.20000000000000007
2010,Round of 16,2,Argentina,Mexico,3,1,1,-22,0.7058823529411765,0.4166666666666667,1.0,2.8,1.2,0,-1,CONMEBOL,CONCACAF,0.58,0.38,0.19999999999999996,0.5,0.8,-0.30000000000000004
2010,Round of 16,2,Brazil,Chile,3,0,1,-11,0.8846153846153846,0.5,1.0,2.8,1.0,0,-1,CONMEBOL,CONMEBOL,0.58,0.58,0.0,0.85,0.8,0.04999999999999993
2010,Round of 16,2,Germany,England,4,1,1,-3,0.7692307692307693,0.7,0.5,3.0,1.2,0,0,UEFA,UEFA,0.54,0.54,0.0,0.85,0.75,0.09999999999999998
2010,Quarter-finals,3,Argentina,Germany,0,4,0,2,0.7058823529411765,0.7692307692307693,0.5,2.8,3.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.5,0.85,-0.35
2010,Round of 16,2,Netherlands,Slovakia,2,1,1,-18,0.7222222222222222,0.5,0.5,1.6,1.5,0,1,UEFA,UEFA,0.54,0.54,0.0,0.8,0.6,0.20000000000000007
2010,Round of 16,2,Spain,Portugal,1,0,1,-7,0.7777777777777778,0.6,0.5,1.0,2.6,0,-1,UEFA,UEFA,0.54,0.54,0.0,0.9,0.9,0.0
2010,Round of 16,2,USA,Ghana,1,2,0,2,0.25,0.4,0.0,1.0,0.8,0,0,CONCACAF,CAF,0.38,0.34,0.03999999999999998,0.55,0.6,-0.04999999999999993
2010,Round of 16,2,Uruguay,Korea Republic,2,1,1,-33,0.4,0.4166666666666667,0.5,1.6,1.2,0,0,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.45,0.75,-0.3
2010,Group F,0,Slovakia,Paraguay,0,2,0,-4,0.5,0.3333333333333333,0.5,1.5,0.6,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.6,0.35,0.25
2010,Semi-finals,4,Uruguay,Netherlands,2,3,0,5,0.4,0.7222222222222222,0.5,1.6,1.6,0,0,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.45,0.8,-0.35000000000000003
2010,Quarter-finals,3,Netherlands,Brazil,2,1,1,-2,0.7222222222222222,0.8846153846153846,0.0,1.6,2.8,0,1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.8,0.85,-0.04999999999999993
2014,Group B,0,Australia,Spain,0,3,0,91,0.2857142857142857,0.7142857142857143,0.5,0.8,0.8,0,0,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.5,0.7,-0.19999999999999996
2014,Group B,0,Australia,Netherlands,2,3,0,95,0.2857142857142857,0.782608695652174,0.5,0.8,2.4,0,-1,AFC,UEFA,0.35,0.54,-0.19000000000000006,0.5,0.8,-0.30000000000000004
2014,Group A,0,Mexico,Cameroon,1,0,1,-22,0.4666666666666667,0.1,0.5,1.0,0.6,0,2,CONCACAF,CAF,0.38,0.34,0.03999999999999998,0.6,0.65,-0.050000000000000044
2014,Final,5,Germany,Argentina,1,0,1,-1,0.8125,0.782608695652174,1.0,1.8,1.6,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.8,0.7,0.10000000000000009
2014,Group A,0,Cameroon,Croatia,0,4,0,23,0.1,0.46153846153846156,0.5,0.6,0.8,0,-2,CAF,UEFA,0.34,0.54,-0.2,0.65,0.5,0.15000000000000002
2014,Group A,0,Cameroon,Brazil,1,4,0,36,0.1,0.8064516129032258,0.0,0.6,1.4,0,0,CAF,CONMEBOL,0.34,0.58,-0.23999999999999994,0.65,0.9,-0.25
2014,Group A,0,Brazil,Croatia,3,1,1,-13,0.8064516129032258,0.46153846153846156,1.0,1.4,0.8,1,-2,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.9,0.5,0.4
2014,Group B,0,Chile,Australia,3,1,1,-86,0.42857142857142855,0.2857142857142857,0.5,1.0,0.8,0,1,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.75,0.5,0.25
2014,Group A,0,Croatia,Mexico,1,3,0,-1,0.46153846153846156,0.4666666666666667,0.0,0.8,1.0,0,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.5,0.6,-0.09999999999999998
2014,Group B,0,Netherlands,Chile,2,0,1,-9,0.782608695652174,0.42857142857142855,0.5,2.4,1.0,0,0,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.8,0.75,0.050000000000000044
2014,Group E,0,France,Honduras,3,0,1,-64,0.7058823529411765,0.0,0.5,1.2,0.25,0,3,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.5,0.55,-0.050000000000000044
2014,Group B,0,Spain,Netherlands,1,5,0,4,0.7142857142857143,0.782608695652174,1.0,0.8,2.4,0,-1,UEFA,UEFA,0.54,0.54,0.0,0.7,0.8,-0.10000000000000009
2014,Group C,0,Colombia,Côte d'Ivoire,2,1,1,-25,0.5,0.42857142857142855,0.5,1.6,1.6,0,0,CONMEBOL,CAF,0.58,0.34,0.23999999999999994,0.65,0.55,0.09999999999999998
2014,Group C,0,Côte d'Ivoire,Japan,2,1,1,-26,0.42857142857142855,0.3333333333333333,0.5,1.6,1.2,0,-1,CAF,AFC,0.34,0.35,-0.009999999999999953,0.55,0.6,-0.04999999999999993
2014,Group C,0,Greece,Côte d'Ivoire,2,1,1,-4,0.2857142857142857,0.42857142857142855,0.5,0.8,1.6,0,0,UEFA,CAF,0.54,0.34,0.2,0.8,0.55,0.25
2014,Group C,0,Japan,Colombia,1,4,0,51,0.3333333333333333,0.5,0.5,1.2,1.6,0,1,AFC,CONMEBOL,0.35,0.58,-0.22999999999999998,0.6,0.65,-0.050000000000000044
2014,Group D,0,England,Italy,1,2,0,2,0.6666666666666666,0.6666666666666666,0.5,1.2,1.2,0,0,UEFA,UEFA,0.54,0.54,0.0,0.6,0.5,0.09999999999999998
2014,Group D,0,Italy,Costa Rica,0,1,0,-5,0.6666666666666666,0.3333333333333333,0.5,1.2,1.2,0,0,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.5,0.55,-0.050000000000000044
2014,Group D,0,Italy,Uruguay,0,1,0,1,0.6666666666666666,0.4444444444444444,0.5,1.2,1.4,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.5,0.7,-0.19999999999999996
2014,Group D,0,Uruguay,Costa Rica,1,3,0,-6,0.4444444444444444,0.3333333333333333,0.5,1.4,1.2,0,1,CONMEBOL,CONCACAF,0.58,0.38,0.19999999999999996,0.7,0.55,0.1499999999999999
2014,Group D,0,Uruguay,England,2,1,1,-3,0.4444444444444444,0.6666666666666666,0.5,1.4,1.2,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.7,0.6,0.09999999999999998
2014,Round of 16,2,Netherlands,Mexico,2,1,1,-15,0.782608695652174,0.4666666666666667,0.5,2.4,1.0,0,-1,UEFA,CONCACAF,0.54,0.38,0.16000000000000003,0.8,0.6,0.20000000000000007
2014,Group B,0,Spain,Chile,0,2,0,-5,0.7142857142857143,0.42857142857142855,1.0,0.8,1.0,0,-1,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.7,0.75,-0.050000000000000044
2014,Group E,0,Honduras,Ecuador,1,2,0,45,0.0,0.375,0.5,0.25,1.2,0,0,CONCACAF,CONMEBOL,0.38,0.58,-0.19999999999999996,0.55,0.3,0.25000000000000006
2014,Play-off for third place,4,Brazil,Netherlands,0,3,0,1,0.8064516129032258,0.782608695652174,0.5,1.4,2.4,1,-1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.9,0.8,0.09999999999999998
2014,Group E,0,Switzerland,Ecuador,2,1,1,-14,0.5,0.375,0.5,1.0,1.2,0,0,UEFA,CONMEBOL,0.54,0.58,-0.039999999999999925,0.75,0.3,0.45
2014,Group E,0,Honduras,Switzerland,0,3,0,59,0.0,0.5,0.5,0.25,1.0,0,0,CONCACAF,UEFA,0.38,0.54,-0.16000000000000003,0.55,0.75,-0.19999999999999996
2014,Group G,0,Portugal,Ghana,2,1,1,-30,0.5833333333333334,0.42857142857142855,0.5,2.2,0.8,0,1,UEFA,CAF,0.54,0.34,0.2,0.8,0.6,0.20000000000000007
2014,Group G,0,Ghana,USA,1,2,0,10,0.42857142857142855,0.3333333333333333,1.0,0.8,1.0,0,0,CAF,CONCACAF,0.34,0.38,-0.03999999999999998,0.6,0.75,-0.15000000000000002
2014,Group G,0,Germany,Portugal,4,0,1,-6,0.8125,0.5833333333333334,1.0,1.8,2.2,0,-1,UEFA,UEFA,0.54,0.54,0.0,0.8,0.8,0.0
2014,Group F,0,Argentina,Bosnia and Herzegovina,2,1,1,-27,0.782608695652174,0.5,0.5,1.6,2.0,0,1,CONMEBOL,UEFA,0.58,0.54,0.039999999999999925,0.7,0.7,0.0
2014,Group F,0,Nigeria,Argentina,2,3,0,41,0.35714285714285715,0.782608695652174,0.0,0.8,1.6,0,-1,CAF,CONMEBOL,0.34,0.58,-0.23999999999999994,0.65,0.7,-0.04999999999999993
2014,Group F,0,Bosnia and Herzegovina,IR Iran,3,1,1,-22,0.5,0.16666666666666666,0.5,2.0,0.8,0,0,UEFA,AFC,0.54,0.35,0.19000000000000006,0.7,0.85,-0.15000000000000002
2014,Group F,0,Argentina,IR Iran,1,0,1,-49,0.782608695652174,0.16666666666666666,0.5,1.6,0.8,0,1,CONMEBOL,AFC,0.58,0.35,0.22999999999999998,0.7,0.85,-0.15000000000000002
2014,Group G,0,USA,Germany,0,1,0,26,0.3333333333333333,0.8125,0.0,1.0,1.8,0,0,CONCACAF,UEFA,0.38,0.54,-0.16000000000000003,0.75,0.8,-0.050000000000000044
2014,Group F,0,Nigeria,Bosnia and Herzegovina,1,0,1,14,0.35714285714285715,0.5,0.5,0.8,2.0,0,0,CAF,UEFA,0.34,0.54,-0.2,0.65,0.7,-0.04999999999999993
2014,Group H,0,Belgium,Algeria,2,1,1,-14,0.7,0.0,0.5,1.2,0.5,0,0,UEFA,CAF,0.54,0.34,0.2,0.7,0.8,-0.10000000000000009
2014,Round of 16,2,Germany,Algeria,2,1,1,-17,0.8125,0.0,0.5,1.8,0.5,0,0,UEFA,CAF,0.54,0.34,0.2,0.8,0.8,0.0
